Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
100.000000	0.000100	0.002650	1.000000	0.000000	0.000000	
1.000000	0.100000	0.072409	0.978899	0.000000	0.000000	
2.000000	0.100000	0.187397	0.937464	0.000000	0.000000	
3.000000	0.100000	0.117212	0.959332	0.000000	0.000000	
4.000000	0.100000	0.086209	0.970267	0.000000	0.000000	
5.000000	0.100000	0.076642	0.971418	0.000000	0.000000	
6.000000	0.100000	0.043848	0.983695	0.000000	0.000000	
7.000000	0.100000	0.034926	0.988874	0.000000	0.000000	
8.000000	0.100000	0.031079	0.990025	0.000000	0.000000	
9.000000	0.100000	0.031067	0.989066	0.000000	0.000000	
10.000000	0.100000	0.035719	0.987148	0.000000	0.000000	
11.000000	0.100000	0.073217	0.974871	0.000000	0.000000	
12.000000	0.100000	0.059882	0.979091	0.000000	0.000000	
13.000000	0.100000	0.083083	0.970842	0.000000	0.000000	
14.000000	0.100000	0.030676	0.989258	0.000000	0.000000	
15.000000	0.100000	0.029366	0.990409	0.000000	0.000000	
16.000000	0.100000	0.039437	0.985613	0.000000	0.000000	
17.000000	0.100000	0.038851	0.987531	0.000000	0.000000	
18.000000	0.100000	0.015055	0.995396	0.000000	0.000000	
19.000000	0.100000	0.007338	0.998657	0.000000	0.000000	
20.000000	0.100000	0.008341	0.998465	0.000000	0.000000	
21.000000	0.100000	0.017574	0.994629	0.000000	0.000000	
22.000000	0.100000	0.030425	0.990025	0.000000	0.000000	
23.000000	0.100000	0.047089	0.983695	0.000000	0.000000	
24.000000	0.100000	0.082944	0.972377	0.000000	0.000000	
25.000000	0.100000	0.059017	0.980434	0.000000	0.000000	
26.000000	0.100000	0.020768	0.993862	0.000000	0.000000	
27.000000	0.100000	0.024047	0.992902	0.000000	0.000000	
28.000000	0.100000	0.047568	0.982160	0.000000	0.000000	
29.000000	0.100000	0.033617	0.987723	0.000000	0.000000	
30.000000	0.100000	0.015342	0.995780	0.000000	0.000000	
31.000000	0.010000	0.005544	0.998849	0.000000	0.000000	
32.000000	0.010000	0.002446	1.000000	0.000000	0.000000	
33.000000	0.010000	0.002261	1.000000	0.000000	0.000000	
34.000000	0.010000	0.002087	1.000000	0.000000	0.000000	
35.000000	0.010000	0.001903	1.000000	0.000000	0.000000	
36.000000	0.010000	0.001937	1.000000	0.000000	0.000000	
37.000000	0.010000	0.001920	1.000000	0.000000	0.000000	
38.000000	0.010000	0.001905	1.000000	0.000000	0.000000	
39.000000	0.010000	0.001890	1.000000	0.000000	0.000000	
40.000000	0.010000	0.001885	1.000000	0.000000	0.000000	
41.000000	0.010000	0.001910	1.000000	0.000000	0.000000	
42.000000	0.010000	0.001930	1.000000	0.000000	0.000000	
43.000000	0.010000	0.001865	1.000000	0.000000	0.000000	
44.000000	0.010000	0.001888	1.000000	0.000000	0.000000	
45.000000	0.010000	0.001872	1.000000	0.000000	0.000000	
46.000000	0.010000	0.001877	1.000000	0.000000	0.000000	
47.000000	0.010000	0.001953	1.000000	0.000000	0.000000	
48.000000	0.010000	0.002027	1.000000	0.000000	0.000000	
49.000000	0.010000	0.001896	1.000000	0.000000	0.000000	
50.000000	0.010000	0.001953	1.000000	0.000000	0.000000	
51.000000	0.010000	0.001934	1.000000	0.000000	0.000000	
52.000000	0.010000	0.001959	1.000000	0.000000	0.000000	
53.000000	0.010000	0.002030	1.000000	0.000000	0.000000	
54.000000	0.010000	0.001997	1.000000	0.000000	0.000000	
55.000000	0.010000	0.002048	1.000000	0.000000	0.000000	
56.000000	0.010000	0.002033	1.000000	0.000000	0.000000	
57.000000	0.010000	0.002115	1.000000	0.000000	0.000000	
58.000000	0.010000	0.002031	1.000000	0.000000	0.000000	
59.000000	0.010000	0.002126	1.000000	0.000000	0.000000	
60.000000	0.010000	0.002114	1.000000	0.000000	0.000000	
61.000000	0.001000	0.002088	1.000000	0.000000	0.000000	
62.000000	0.001000	0.002079	1.000000	0.000000	0.000000	
63.000000	0.001000	0.002034	1.000000	0.000000	0.000000	
64.000000	0.001000	0.002074	1.000000	0.000000	0.000000	
65.000000	0.001000	0.002020	1.000000	0.000000	0.000000	
66.000000	0.001000	0.002090	1.000000	0.000000	0.000000	
67.000000	0.001000	0.002130	1.000000	0.000000	0.000000	
68.000000	0.001000	0.002077	1.000000	0.000000	0.000000	
69.000000	0.001000	0.002099	1.000000	0.000000	0.000000	
70.000000	0.001000	0.002035	1.000000	0.000000	0.000000	
71.000000	0.001000	0.002090	1.000000	0.000000	0.000000	
72.000000	0.001000	0.002087	1.000000	0.000000	0.000000	
73.000000	0.001000	0.002067	1.000000	0.000000	0.000000	
74.000000	0.001000	0.002087	1.000000	0.000000	0.000000	
75.000000	0.001000	0.002114	1.000000	0.000000	0.000000	
76.000000	0.001000	0.002012	1.000000	0.000000	0.000000	
77.000000	0.001000	0.002114	1.000000	0.000000	0.000000	
78.000000	0.001000	0.002064	1.000000	0.000000	0.000000	
79.000000	0.001000	0.002076	1.000000	0.000000	0.000000	
80.000000	0.001000	0.002066	1.000000	0.000000	0.000000	
81.000000	0.001000	0.002099	1.000000	0.000000	0.000000	
82.000000	0.001000	0.002062	1.000000	0.000000	0.000000	
83.000000	0.001000	0.002130	1.000000	0.000000	0.000000	
84.000000	0.001000	0.002103	1.000000	0.000000	0.000000	
85.000000	0.001000	0.002157	1.000000	0.000000	0.000000	
86.000000	0.001000	0.002123	1.000000	0.000000	0.000000	
87.000000	0.001000	0.002054	1.000000	0.000000	0.000000	
88.000000	0.001000	0.002169	1.000000	0.000000	0.000000	
89.000000	0.001000	0.002161	1.000000	0.000000	0.000000	
90.000000	0.001000	0.002071	1.000000	0.000000	0.000000	
91.000000	0.000100	0.002055	1.000000	0.000000	0.000000	
92.000000	0.000100	0.002147	1.000000	0.000000	0.000000	
93.000000	0.000100	0.002088	1.000000	0.000000	0.000000	
94.000000	0.000100	0.002107	1.000000	0.000000	0.000000	
95.000000	0.000100	0.002187	1.000000	0.000000	0.000000	
96.000000	0.000100	0.002105	1.000000	0.000000	0.000000	
97.000000	0.000100	0.002075	1.000000	0.000000	0.000000	
98.000000	0.000100	0.002062	1.000000	0.000000	0.000000	
99.000000	0.000100	0.002090	1.000000	0.000000	0.000000	
100.000000	0.000100	0.002062	1.000000	0.000000	0.000000	
